greenhouseDataId,ownedGreenhouse,airTemperature,humidity,ec,ph,ppm,volumeWaterTank,countWaterFlow,createdAt,updatedAt
1932,1,23.542154348793844,72.19779386490657,2.2622335356429097,5.421428834731451,536.0737379008442,128.45646132278074,55.3,2024-03-18 04:00:00,2024-03-18 04:00:00
1933,1,21.871375941038288,58.393479275578166,2.213904835057184,5.891130860529358,434.7399616138193,110.2872210416239,51.65,2024-03-18 08:00:00,2024-03-18 08:00:00
1934,1,20.17614062847432,71.41322922588597,1.9951545467384404,5.54088743100532,376.6578551760446,91.04633853905288,26.0,2024-03-18 12:00:00,2024-03-18 12:00:00
1935,1,20.93228345055892,69.33519800263585,1.3848808062691615,6.222652599564035,525.9017441393154,78.76074454465248,53.75,2024-03-18 16:00:00,2024-03-18 16:00:00
1936,1,22.00305596021756,72.05619040985596,1.3334179198257732,6.389334341485088,528.2627034821886,168.52083757164723,51.7,2024-03-18 00:00:00,2024-03-18 00:00:00
1937,1,20.046753695620374,43.37246226423923,1.7684235786242235,5.50843822690979,434.5688191925587,58.58119564623365,54.75,2024-03-18 04:00:00,2024-03-18 04:00:00
1938,1,20.240906922183292,83.08621096304685,2.353683268172013,6.191426117235594,300.70348154350995,101.64425403324334,95.0,2024-03-18 08:00:00,2024-03-18 08:00:00
1939,1,20.98677679190751,43.48907928244775,1.7924578999353329,6.873294168977996,496.7098783185369,74.08914527260262,52.6,2024-03-18 12:00:00,2024-03-18 12:00:00
1940,1,23.232425921378805,60.47501699471778,1.5588992534802937,6.367134742125484,425.9698450697313,121.01818648973602,35.0,2024-03-18 16:00:00,2024-03-18 16:00:00
1941,1,24.414314411627903,87.9117586262191,1.4110889204456636,6.827078481074345,566.6312593764544,129.84034544621164,50.6,2024-03-18 00:00:00,2024-03-18 00:00:00
1942,1,25.85389461887746,64.93137077510075,1.867928707223241,6.106573363204714,354.55674729727986,90.97907232943,41.0,2024-03-18 04:00:00,2024-03-18 04:00:00
1943,1,22.71380626210439,47.82442779266995,1.993114763882136,6.771150887905102,525.9615081733275,96.28775148855811,99.0,2024-03-18 08:00:00,2024-03-18 08:00:00
1944,1,24.552567349551317,71.97125868922421,2.446874088777716,6.278969395935037,278.47084603185994,79.08634069902428,54.5,2024-03-18 12:00:00,2024-03-18 12:00:00
1945,1,26.515209353357402,65.10226114719075,1.621447950464998,6.226556197204526,508.19814262765686,115.44801294522256,54.55,2024-03-18 16:00:00,2024-03-18 16:00:00
1946,1,22.74772039416503,65.35329104755428,2.583388882978056,6.734523055762282,467.0577262956801,143.9310964802465,52.2,2024-03-18 00:00:00,2024-03-18 00:00:00
1947,1,25.768581562852393,79.52244788117767,1.5908790350902755,7.032782226517248,374.7927639010627,114.19354787884542,75.0,2024-03-18 04:00:00,2024-03-18 04:00:00
1948,1,21.67265668901203,46.77762184250592,2.347993188897544,6.680561317688564,484.4041726235391,135.40855881040474,97.0,2024-03-18 08:00:00,2024-03-18 08:00:00
1949,1,20.045698680197173,77.09294411504693,1.5435232600861972,6.0662771728574745,791.6683892175217,93.59387125939756,51.75,2024-03-18 12:00:00,2024-03-18 12:00:00
1950,1,24.299775307009952,63.9007824845142,1.6204121412880506,5.735340589566072,457.0704463983558,103.22053822498071,54.6,2024-03-18 16:00:00,2024-03-18 16:00:00
1951,1,25.053948686713102,54.94038142768623,1.5882232011432145,6.5953646450806325,534.478467942153,74.16355408655485,67.0,2024-03-19 00:00:00,2024-03-19 00:00:00
1952,1,21.0449562093249,90.87306454489156,1.940812359879542,5.863684068645802,614.1507331302267,116.38343874438269,55.15,2024-03-19 04:00:00,2024-03-19 04:00:00
1953,1,20.307181005698034,63.24308830504871,2.70878698199067,6.735417136394361,452.523820351088,18.9681115941934,52.15,2024-03-19 08:00:00,2024-03-19 08:00:00
1954,1,20.525644308786905,66.90741405173159,1.7195488831883243,5.479233009475701,410.5999608641776,82.9095385887975,100.0,2024-03-19 12:00:00,2024-03-19 12:00:00
1955,1,20.614816188667838,74.02992628145572,1.907752541876855,6.128571238583474,415.6486099721303,105.34575130415512,51.35,2024-03-19 16:00:00,2024-03-19 16:00:00
1956,1,24.47299490710124,71.0685140863391,2.4284220412903297,6.407857289283814,448.659688493619,90.96065591921013,51.7,2024-03-19 00:00:00,2024-03-19 00:00:00
1957,1,23.52423315221236,94.67543029807032,2.509882539154584,6.273481902340666,661.6032661552686,131.81443910340914,58.0,2024-03-19 04:00:00,2024-03-19 04:00:00
1958,1,20.205683347840896,69.36853920737823,2.420090398637417,6.413822321799569,314.9795981130601,98.49310574108308,80.0,2024-03-19 08:00:00,2024-03-19 08:00:00
1959,1,21.23010574957753,60.99080259406557,1.3827989018993057,6.625981797027774,397.3852014830288,105.503469758521,55.15,2024-03-19 12:00:00,2024-03-19 12:00:00
1960,1,20.018799245355773,70.67265050449868,2.309396378363523,6.59307929229303,350.6339536189088,77.38563404841888,52.4,2024-03-19 16:00:00,2024-03-19 16:00:00
1961,1,22.451904975853882,47.38117386188296,1.6133104489861227,6.607129158638262,473.2810959268148,87.39340810018966,53.7,2024-03-19 00:00:00,2024-03-19 00:00:00
1962,1,20.773422944234007,72.64408305305031,2.282059667757926,5.452974637752981,412.56622235258817,151.64961479080935,89.0,2024-03-19 04:00:00,2024-03-19 04:00:00
1963,1,23.94817137127882,81.92264432020949,1.988138077871411,6.559380306094239,451.92280574002393,94.36023262940678,59.0,2024-03-19 08:00:00,2024-03-19 08:00:00
1964,1,20.10874238833461,74.66683928923298,1.908858155730952,6.607580792554167,471.7543929812956,93.19021390260558,76.0,2024-03-19 12:00:00,2024-03-19 12:00:00
1965,1,24.836416124077868,66.87964803752044,1.8721585074467488,6.163044134636106,521.8846094756145,54.83669474224305,52.3,2024-03-19 16:00:00,2024-03-19 16:00:00
1966,1,24.326970226230415,62.28334920375791,2.7303088183330395,5.6532789930600265,635.6637276020117,129.84088105845825,59.0,2024-03-19 00:00:00,2024-03-19 00:00:00
1967,1,24.85071075766217,39.573404785897296,1.1837894837108704,6.78479820525393,358.8972125753902,130.86478511909007,50.7,2024-03-19 04:00:00,2024-03-19 04:00:00
1968,1,24.743972005732573,55.23968027994752,1.9876141379516905,7.430254267056474,402.885617317934,120.83761848549508,53.7,2024-03-19 08:00:00,2024-03-19 08:00:00
1969,1,24.930757125447542,75.1093924958222,1.623030514885116,6.70940262289211,397.2964575637972,125.74923582944098,56.1,2024-03-19 12:00:00,2024-03-19 12:00:00
1970,1,26.9107579926771,88.47700658403745,2.165789099054849,6.233351984750697,460.2575339033343,139.63016369871178,82.0,2024-03-19 16:00:00,2024-03-19 16:00:00
1971,1,26.466577639941185,73.84278443710232,1.3728918233217082,6.031802431829478,335.9108669044821,111.95653112322788,35.0,2024-03-19 00:00:00,2024-03-19 00:00:00
1972,1,24.414491444817322,70.64575195117564,1.203427813455899,6.428052836012978,326.3699159837695,95.47001846015772,54.6,2024-03-19 04:00:00,2024-03-19 04:00:00
1973,1,24.02428066558116,73.35142336262321,1.2997335035308064,5.5721564213590895,823.2667693117531,66.27492938061161,66.0,2024-03-19 08:00:00,2024-03-19 08:00:00
1974,1,22.933117341475345,86.6168594082551,1.7710274182317145,6.466810891159731,670.3320035630393,119.44687020435572,52.55,2024-03-19 12:00:00,2024-03-19 12:00:00
1975,1,20.40702365527151,75.88824514723063,2.336237149377144,6.281567596627718,324.3349956403796,107.39963956778544,50.75,2024-03-19 16:00:00,2024-03-19 16:00:00
1976,1,20.147610754137894,78.08965804291219,1.9589889142216284,6.476946522583065,385.88953458759966,123.7510117443012,23.0,2024-03-20 00:00:00,2024-03-20 00:00:00
1977,1,25.325671309068763,43.84437887691965,2.3470876636912696,6.237081668017121,656.1805926172672,90.59841624765969,52.35,2024-03-20 04:00:00,2024-03-20 04:00:00
1978,1,21.687446691913987,73.64246468569928,1.9946237830258464,6.086413990606319,578.4224026639372,172.14384949563683,43.0,2024-03-20 08:00:00,2024-03-20 08:00:00
1979,1,23.162381894071036,99.64002645449315,2.0356913360637767,6.657048575285755,459.9330443999604,89.25086381320163,51.6,2024-03-20 12:00:00,2024-03-20 12:00:00
1980,1,23.8716670477967,76.67415340433888,1.8070073756513616,6.063274339950528,496.0772261361776,102.33306981971046,87.0,2024-03-20 16:00:00,2024-03-20 16:00:00
1981,1,23.907188443951757,63.125212238235605,2.1486667254415908,6.280105430941101,321.4329947393465,96.83901459002996,56.5,2024-03-20 00:00:00,2024-03-20 00:00:00
1982,1,24.91807585716229,58.82225711676181,2.4015523668826164,6.122419925933855,372.29783458917086,162.235751612068,75.0,2024-03-20 04:00:00,2024-03-20 04:00:00
1983,1,22.71888370889551,86.32616258237738,1.5909214168704424,6.688778353787336,352.3216986526212,151.01064249046271,86.0,2024-03-20 08:00:00,2024-03-20 08:00:00
1984,1,25.079194384262685,74.06145290157795,2.010992664854505,6.6398424579786495,423.55957968168417,134.3035877688467,51.1,2024-03-20 12:00:00,2024-03-20 12:00:00
1985,1,25.76839086890824,51.343573036827074,1.487694294598948,6.209099225296368,235.5334767792558,133.86890614095486,10.0,2024-03-20 16:00:00,2024-03-20 16:00:00
1986,1,21.441498977657243,52.28927871466797,2.430816317143696,6.2075399529465125,256.7650829595999,99.90758760433516,14.0,2024-03-20 00:00:00,2024-03-20 00:00:00
1987,1,26.568835149660337,62.211828047239145,1.8696021933159448,6.786336641114582,585.0030933684824,128.59939334751854,92.0,2024-03-20 04:00:00,2024-03-20 04:00:00
1988,1,21.291420535466365,87.61406828978159,1.875827880476476,6.1072232628869125,493.2610543291684,65.57768047705113,50.95,2024-03-20 08:00:00,2024-03-20 08:00:00
1989,1,22.055309507713176,72.87970985016429,2.1152956604488136,6.891589439323495,412.9654595770952,55.185203227173226,53.25,2024-03-20 12:00:00,2024-03-20 12:00:00
1990,1,22.31143090100194,70.48408104649427,2.011597928924473,6.564289633380864,567.5089244477201,40.90123413520999,55.35,2024-03-20 16:00:00,2024-03-20 16:00:00
1991,1,25.348335081372824,86.01603633091858,1.8153213849818608,5.991543134146879,466.6238860434445,143.1435139094094,52.25,2024-03-20 00:00:00,2024-03-20 00:00:00
1992,1,23.551155814085323,48.65243057402228,1.8087760840787848,6.189398273262077,404.2806447963397,123.72624238551504,54.95,2024-03-20 04:00:00,2024-03-20 04:00:00
1993,1,21.440684775282143,61.474379601572224,2.3564075441362524,6.727339606593745,486.7061290915337,122.93041451833584,51.25,2024-03-20 08:00:00,2024-03-20 08:00:00
1994,1,21.626965973282967,52.3099493679866,1.483638474819339,6.375855330274375,500.8612618596228,151.25297752263532,32.0,2024-03-20 12:00:00,2024-03-20 12:00:00
1995,1,20.641377416459548,66.475573948695,1.3730138299706458,6.33806073011796,587.4473993134673,99.65568629838684,55.45,2024-03-20 16:00:00,2024-03-20 16:00:00
1996,1,24.603255107111003,42.33863672937159,2.6845617859786435,6.407850663308356,612.450120798145,114.30593716999697,55.8,2024-03-20 00:00:00,2024-03-20 00:00:00
1997,1,23.90086171801826,52.40871863629705,1.5635379703604055,6.833650285906634,367.6080058340148,152.93617913754167,55.0,2024-03-20 04:00:00,2024-03-20 04:00:00
1998,1,23.866167852862063,51.0309824767492,1.976816481288322,6.367621576206675,551.3799219982728,98.56408693471738,60.0,2024-03-20 08:00:00,2024-03-20 08:00:00
1999,1,26.982272778391497,83.63466168970439,1.1876239320458946,6.554496941377009,508.7189757338059,118.46026877523748,88.0,2024-03-20 12:00:00,2024-03-20 12:00:00
2000,1,21.1800754907531,69.94700289044434,1.5912136002289323,6.414929720204389,397.0697081369294,122.35517100069131,77.0,2024-03-20 16:00:00,2024-03-20 16:00:00
2001,1,21.3028485106128,56.57196064806341,2.208296420679369,5.964390065674015,412.3518538391232,109.70795127302968,17.0,2024-03-21 00:00:00,2024-03-21 00:00:00
2002,1,21.12386673452938,53.93691733462947,1.7397382963174064,5.826326795325076,524.4495977433212,99.1222381171977,52.45,2024-03-21 04:00:00,2024-03-21 04:00:00
2003,1,24.605584271971882,74.89741342278151,1.387747365471062,6.291448519864928,533.5677912182001,120.03313865986456,55.9,2024-03-21 08:00:00,2024-03-21 08:00:00
2004,1,26.07303907773333,61.52297251617389,1.9399545995111591,6.561717233575532,382.02519408409614,73.47905794596966,32.0,2024-03-21 12:00:00,2024-03-21 12:00:00
2005,1,24.94346704555825,72.68022037774547,2.163479530416444,6.395927855089392,509.1885847292149,107.19556864639846,53.8,2024-03-21 16:00:00,2024-03-21 16:00:00
2006,1,25.885162300715134,53.22694029753031,2.1025568651227475,7.092790235539324,500.8888561904746,151.59203921165889,81.0,2024-03-21 00:00:00,2024-03-21 00:00:00
2007,1,26.936017196872626,73.82840486953177,1.659617683570349,5.099683422286198,552.2386637468358,86.56860816830427,54.0,2024-03-21 04:00:00,2024-03-21 04:00:00
2008,1,21.876786283342238,72.6182061219522,1.9819192453452,6.548418867041106,634.7391321701978,68.0720369975094,55.3,2024-03-21 08:00:00,2024-03-21 08:00:00
2009,1,25.38673680224445,60.448557047297086,1.382842336800463,6.332182966882672,634.465855461929,139.77938267571167,35.0,2024-03-21 12:00:00,2024-03-21 12:00:00
2010,1,21.754116749087263,81.68614632351017,1.486897764693002,6.68340375321366,515.2770023749044,50.98718184635322,50.05,2024-03-21 16:00:00,2024-03-21 16:00:00
2011,1,24.858936126325123,29.211864804314743,2.4729419128838344,6.710987303235512,591.0869255076595,104.0166786018174,26.0,2024-03-21 00:00:00,2024-03-21 00:00:00
2012,1,24.989586396729166,51.54720963919784,1.7202309944569452,5.629618132803915,579.9985300044445,123.7158277943654,51.1,2024-03-21 04:00:00,2024-03-21 04:00:00
2013,1,26.94602739151709,64.94001990639039,2.376864096355721,5.99031008156002,485.1450094853889,132.4912039121077,55.2,2024-03-21 08:00:00,2024-03-21 08:00:00
2014,1,20.98462490001711,58.03254978797492,1.7513479578790876,6.210685197605253,406.1505499054725,101.60637051276446,51.3,2024-03-21 12:00:00,2024-03-21 12:00:00
2015,1,20.44724457970001,63.5607313882113,2.481695435852661,6.581414359204144,451.1465929948465,143.24590538430482,50.75,2024-03-21 16:00:00,2024-03-21 16:00:00
2016,1,21.114374999679875,48.69754390240308,1.1925125904365288,5.929950743702613,482.8060993785481,113.21853955987964,50.65,2024-03-21 00:00:00,2024-03-21 00:00:00
2017,1,22.403545113208516,50.8099556261395,1.917246142058268,6.31515894291528,249.94343750665644,131.92776165931218,86.0,2024-03-21 04:00:00,2024-03-21 04:00:00
2018,1,21.738225106450027,70.56776590249962,1.5714863896491496,6.459744919489458,376.6151748564318,145.69031702922643,57.0,2024-03-21 08:00:00,2024-03-21 08:00:00
2019,1,23.923840194275044,28.62522402260838,1.7164257044730935,7.102561490752352,373.96698308962,128.70103666906496,95.0,2024-03-21 12:00:00,2024-03-21 12:00:00
2020,1,24.851875322916946,37.67919704145716,1.762842043700089,6.161723589268794,561.7475205020338,118.31374357794608,48.0,2024-03-21 16:00:00,2024-03-21 16:00:00
2021,1,20.99772616744632,39.766772322510725,1.5470705919917511,6.434805782754946,646.7640731505737,102.37642269989698,10.0,2024-03-21 00:00:00,2024-03-21 00:00:00
2022,1,26.27589063529693,53.656834429738176,2.288860268462156,6.387700709206658,483.1488864525558,136.75166406082803,56.15,2024-03-21 04:00:00,2024-03-21 04:00:00
2023,1,20.570131610687834,43.36687618378304,1.801902166361188,6.567944194463881,462.4962668459911,66.53750880371909,62.0,2024-03-21 08:00:00,2024-03-21 08:00:00
2024,1,23.09055432024927,52.510799884389314,2.089744916612949,6.962415396946219,571.9032267139002,75.6180224174496,52.1,2024-03-21 12:00:00,2024-03-21 12:00:00
2025,1,20.32342351246361,77.23835221356468,2.320800617629193,6.425177705966277,426.6806908843085,102.79114456759338,55.7,2024-03-21 16:00:00,2024-03-21 16:00:00
2026,1,20.016909241176812,69.24166994494725,1.9450775917990395,5.856425087951812,480.7155489897831,138.0331455711413,85.0,2024-03-22 00:00:00,2024-03-22 00:00:00
2027,1,21.442545056760814,68.9012514830869,1.6987598516828284,6.078319034833701,423.95026841218606,76.24100375339486,38.0,2024-03-22 04:00:00,2024-03-22 04:00:00
2028,1,21.678505183429774,85.6623238127705,1.4488701289322208,6.572596096897584,700.215119992215,56.594725079257714,41.0,2024-03-22 08:00:00,2024-03-22 08:00:00
2029,1,21.119483696203496,69.25332768397593,1.1101952962879906,6.630731966786609,509.1342938779217,95.93603914244504,86.0,2024-03-22 12:00:00,2024-03-22 12:00:00
2030,1,26.090565017834894,59.16990946624031,2.0769557199165014,6.857781396626484,456.9741036658249,98.69419492445746,52.55,2024-03-22 16:00:00,2024-03-22 16:00:00
2031,1,22.988957906627565,51.92893955148836,1.4584542827082552,5.56939672264325,524.1698638185351,67.87613410670411,34.0,2024-03-22 00:00:00,2024-03-22 00:00:00
2032,1,20.870461581273403,56.95431770237789,2.117969987124254,6.4979547469765535,416.793754447409,57.36774460179232,56.4,2024-03-22 04:00:00,2024-03-22 04:00:00
2033,1,21.695808405734287,73.136855212984,2.161420729152816,6.914105089618536,437.6736161016681,94.1604255376516,25.0,2024-03-22 08:00:00,2024-03-22 08:00:00
2034,1,21.29414767120404,62.817943874355805,1.299985585086707,6.725105609480135,590.5986356869778,106.29844040804188,52.75,2024-03-22 12:00:00,2024-03-22 12:00:00
2035,1,20.251741609765165,73.43557906613799,1.8318704445124987,7.1533884129053,509.52020942396746,139.5374525522023,51.3,2024-03-22 16:00:00,2024-03-22 16:00:00
2036,1,22.25927930154416,84.2320752056189,2.0306813148585228,5.745223275522591,370.3988773674813,76.17683920442556,50.65,2024-03-22 00:00:00,2024-03-22 00:00:00
2037,1,20.646610514032943,82.49356038830194,1.8155060083446424,6.045345095840064,495.5879151657731,145.3844346415673,54.0,2024-03-22 04:00:00,2024-03-22 04:00:00
2038,1,25.623430663316775,36.24687250956842,1.974617598451588,6.303625414686655,423.7801577459565,101.9400550875312,54.1,2024-03-22 08:00:00,2024-03-22 08:00:00
2039,1,26.37177194500842,58.58695020683499,1.6427543638650188,5.573543403993515,531.6351166646878,114.09768530044512,53.2,2024-03-22 12:00:00,2024-03-22 12:00:00
2040,1,24.258066242172493,74.83278628289482,2.1941203267665936,6.575908533076702,619.0290600745695,88.55190929168728,54.75,2024-03-22 16:00:00,2024-03-22 16:00:00
2041,1,25.43674317258859,61.39598386151451,1.0601975861510953,5.93823470534509,382.9116772547807,114.58380086530344,55.85,2024-03-22 00:00:00,2024-03-22 00:00:00
2042,1,20.68981159080244,57.995818178770165,1.7912617853169033,6.138127921454176,597.7022786942505,77.74673715907916,52.4,2024-03-22 04:00:00,2024-03-22 04:00:00
2043,1,25.45975447755079,77.63502390865499,2.4106072114819046,5.414559615692456,580.821011978393,78.37895503388968,58.0,2024-03-22 08:00:00,2024-03-22 08:00:00
2044,1,20.223684297630495,66.33574874039553,1.685705936768131,6.238016523850902,342.1195524110059,98.29080608633828,15.0,2024-03-22 12:00:00,2024-03-22 12:00:00
2045,1,24.92414125978743,91.75352464274624,1.711250573749698,6.447223250375794,558.583417169917,69.34251161335858,56.2,2024-03-22 16:00:00,2024-03-22 16:00:00
2046,1,23.911163653043104,60.76122223588342,1.206672587657626,6.704104122271853,576.5834553503682,126.97893570769304,87.0,2024-03-22 00:00:00,2024-03-22 00:00:00
2047,1,22.483817574746986,44.66412267609658,1.381927744919984,6.396097484364292,635.4812728742021,76.77992652208505,50.75,2024-03-22 04:00:00,2024-03-22 04:00:00
2048,1,21.457498409158173,95.2280305115225,1.8141038846335649,6.073389565864426,449.3234726154232,125.00156554030872,53.6,2024-03-22 08:00:00,2024-03-22 08:00:00
2049,1,20.913624198328698,77.95738816569289,2.0577759641473463,5.872817561480959,362.34039334621065,74.66474393982747,52.25,2024-03-22 12:00:00,2024-03-22 12:00:00
2050,1,21.36049584060665,96.86006397457564,1.8738950949056752,6.584207000670006,442.6592960219013,136.3569698148113,29.0,2024-03-22 16:00:00,2024-03-22 16:00:00
2051,1,26.754998466169837,49.12144336987032,1.6590984888196985,6.532755107371847,582.1922461024508,120.03928715518823,55.65,2024-03-23 00:00:00,2024-03-23 00:00:00
2052,1,25.56852736128786,63.2605235482311,1.828951277353802,6.442970277641883,366.4502887878713,101.7514548569678,68.0,2024-03-23 04:00:00,2024-03-23 04:00:00
2053,1,26.10759586577972,75.60314763017604,2.224182673092161,6.321846865555242,389.7805580179578,69.18828289781588,54.7,2024-03-23 08:00:00,2024-03-23 08:00:00
2054,1,21.147411059628922,40.08790127877853,1.7159948730491157,6.546253348789899,404.3695456955948,117.28988054149374,56.05,2024-03-23 12:00:00,2024-03-23 12:00:00
2055,1,20.514448489151544,105.06816916056223,2.003064548044436,6.6132102980244944,554.1374241874233,97.25324362513624,15.0,2024-03-23 16:00:00,2024-03-23 16:00:00
2056,1,21.705359014814462,69.4049444787042,2.363592590553256,6.337754201680252,599.9876335247671,89.90569573729567,53.5,2024-03-23 00:00:00,2024-03-23 00:00:00
2057,1,25.42877915124734,52.318959712569686,1.7670240533812474,6.432598722969583,471.9394026145359,123.15426963310358,55.0,2024-03-23 04:00:00,2024-03-23 04:00:00
2058,1,20.40660318847477,69.4518818894148,1.216302654668011,6.660358576512034,524.5978109012018,99.41341777936462,53.45,2024-03-23 08:00:00,2024-03-23 08:00:00
2059,1,26.450382920065607,75.99347015081288,1.740899630833708,6.647619347295247,425.7251425209677,144.34957420101722,54.0,2024-03-23 12:00:00,2024-03-23 12:00:00
2060,1,22.18899522288677,49.87487623433216,1.93411085031314,6.574972482210151,392.13798869607774,136.41668772658596,54.8,2024-03-23 16:00:00,2024-03-23 16:00:00
2061,1,20.75025121904938,48.56994069683096,0.9745415737267132,6.448458167003176,666.975720026634,112.39718039303364,51.1,2024-03-23 00:00:00,2024-03-23 00:00:00
2062,1,21.884184597399546,74.7537173731272,1.5979672721938072,5.459438467305805,557.3568489154894,105.35557110930128,54.8,2024-03-23 04:00:00,2024-03-23 04:00:00
2063,1,24.454732943082867,52.16415096202663,1.58149108114519,6.658638517244111,508.234996860559,32.191997753859,54.35,2024-03-23 08:00:00,2024-03-23 08:00:00
2064,1,26.054912705127098,79.71209997900834,2.354723248583454,7.310475007372445,450.19174737038367,154.577813491227,54.0,2024-03-23 12:00:00,2024-03-23 12:00:00
2065,1,22.053864315337478,73.87857902798078,2.0076904886286138,6.832039733594864,499.923108280998,80.01713171906182,68.0,2024-03-23 16:00:00,2024-03-23 16:00:00
2066,1,24.365231509763856,67.98898801754619,1.6060601564296864,5.989870172373626,365.28577311543273,80.42150659935002,53.95,2024-03-23 00:00:00,2024-03-23 00:00:00
2067,1,21.199163787865224,80.63960659956088,1.6190907268431929,6.187122967267468,416.3568415708529,106.5223330683746,51.75,2024-03-23 04:00:00,2024-03-23 04:00:00
2068,1,20.384866541773185,58.52574983553643,1.786251310741044,6.430046636367735,491.0022235566301,144.20965203872694,42.0,2024-03-23 08:00:00,2024-03-23 08:00:00
2069,1,24.948838260996506,67.77852898096795,0.9388941930140492,6.144002091648361,633.4186662256718,105.178823905115,55.25,2024-03-23 12:00:00,2024-03-23 12:00:00
2070,1,23.354154319931542,86.09173354894213,1.951141030517955,7.18503193720919,569.5792771047635,99.11014594909872,50.25,2024-03-23 16:00:00,2024-03-23 16:00:00
2071,1,21.662122432148518,67.54376317240792,1.5119488698533354,6.182988276138857,497.1756019084752,116.76205432753056,55.0,2024-03-23 00:00:00,2024-03-23 00:00:00
2072,1,23.271207672550705,35.791697855632144,1.826205094717088,6.411507516932545,355.3500837594611,115.616954531544,68.0,2024-03-23 04:00:00,2024-03-23 04:00:00
2073,1,24.21968894250657,53.9136957835259,1.953474690096092,6.6229917390771,593.637774552482,131.4719946174364,55.95,2024-03-23 08:00:00,2024-03-23 08:00:00
2074,1,25.47539391588809,69.89093351538159,1.7608593772237595,6.173490172284699,568.3782093419727,92.66392245385885,53.25,2024-03-23 12:00:00,2024-03-23 12:00:00
2075,1,22.95931294197976,40.182205400364666,1.925319621362357,5.755929076426126,549.8812352800106,125.72828990726252,53.25,2024-03-23 16:00:00,2024-03-23 16:00:00
2076,1,22.157316954853638,64.24860997112448,1.4726017048987514,5.996466110206689,333.9289150544714,127.01734113607829,49.0,2024-03-24 00:00:00,2024-03-24 00:00:00
2077,1,23.118045030589187,71.998231410247,2.2180280694205923,6.882258301129864,656.9587676180578,141.08270913276198,51.15,2024-03-24 04:00:00,2024-03-24 04:00:00
2078,1,20.889292289855987,57.81309411487593,1.915932868806748,5.974855817214516,530.7039812934502,80.32142049435733,53.55,2024-03-24 08:00:00,2024-03-24 08:00:00
2079,1,24.73706211879105,76.44026986697541,2.062195058812504,5.768663101304721,404.77007296130046,100.507455659298,52.4,2024-03-24 12:00:00,2024-03-24 12:00:00
2080,1,20.7047357195674,71.3837752223958,1.9102898878266887,6.00073070157063,379.1233361811509,116.3925518015908,54.95,2024-03-24 16:00:00,2024-03-24 16:00:00
2081,1,22.038311371440365,70.53861970276506,1.4803265015426688,6.580866831893631,633.3413099209426,108.35845658893888,52.65,2024-03-24 00:00:00,2024-03-24 00:00:00
2082,1,23.548011900780367,69.95572134101046,1.3958609185372837,5.961320025706297,395.2519812718559,95.61439693029529,54.35,2024-03-24 04:00:00,2024-03-24 04:00:00
2083,1,23.689754361294256,77.59116995792476,1.2917390500272727,6.976147468725863,666.4649231619155,74.48412592874021,52.25,2024-03-24 08:00:00,2024-03-24 08:00:00
2084,1,21.65617759593789,107.37504199275293,2.15247784096423,6.26502390323441,553.7448441025144,96.04043279061467,55.0,2024-03-24 12:00:00,2024-03-24 12:00:00
2085,1,24.711307837220446,37.28336463238393,1.8300146845213865,6.441482384181096,433.1869233061207,97.31063391411968,53.6,2024-03-24 16:00:00,2024-03-24 16:00:00
2086,1,26.39698002314528,60.5224792209841,1.8371067839559123,6.0791829684666325,423.2863990708996,71.81700608664795,50.3,2024-03-24 00:00:00,2024-03-24 00:00:00
2087,1,25.7550020410233,38.2097104423759,1.6078040146249064,6.869725271552754,660.4951426866801,106.1979829266808,51.55,2024-03-24 04:00:00,2024-03-24 04:00:00
2088,1,26.700092900312413,63.52299684403429,2.065561251979447,6.221469514125007,200.3210532671404,119.9823040261287,54.35,2024-03-24 08:00:00,2024-03-24 08:00:00
2089,1,21.80512573113151,37.54870743935255,1.495573427011809,6.368692674093401,454.1285095673095,131.44739903813817,51.75,2024-03-24 12:00:00,2024-03-24 12:00:00
2090,1,26.622105662899305,65.35623449595958,1.6797809156359425,6.278495101390564,697.5484952095984,72.19908079700743,53.0,2024-03-24 16:00:00,2024-03-24 16:00:00
2091,1,25.020215491958712,45.85006791069948,1.04498589976557,6.887010386782297,551.5138531863831,64.35605652958118,12.0,2024-03-24 00:00:00,2024-03-24 00:00:00
2092,1,21.831902068151525,32.44737607332548,1.9496757022150688,5.935755161996326,482.3635135735917,139.0473601367811,51.25,2024-03-24 04:00:00,2024-03-24 04:00:00
2093,1,23.5547209207241,79.11384989209195,1.620507631906594,5.673008749802458,507.9071553642573,107.52692422926648,52.85,2024-03-24 08:00:00,2024-03-24 08:00:00
2094,1,25.68035668631163,57.52543080679671,2.0272450542144376,5.786534364466491,775.5527005922297,160.07457564460654,98.0,2024-03-24 12:00:00,2024-03-24 12:00:00
2095,1,20.067878408868886,66.70629618486906,2.3751006762363454,6.686535352286096,302.1648370020536,55.099253073041744,96.0,2024-03-24 16:00:00,2024-03-24 16:00:00
2096,1,26.869646179245994,62.3702449589244,1.856651467659588,6.223487547470671,559.2404852768306,80.79785135915495,52.2,2024-03-24 00:00:00,2024-03-24 00:00:00
2097,1,24.48254954931757,50.67706946533268,1.2838267373144272,6.318642597313888,542.616895008462,139.5152988000151,54.05,2024-03-24 04:00:00,2024-03-24 04:00:00
